Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
1466,VIOLATION,TOYOTA,CAMRY,2014.0,RED/CREAM,Hybrid,N,JUSTICE CAB CO,CHICAGO,IL,60647.0,Independent1,Owner Manager,3498Taxi,Taxi
1468,ACTIVE,TOYOTA,CAMRY,2015.0,BLUE/WHITE,Hybrid,N,LLS CAB INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4071Taxi,Taxi
1471,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,JANDI INC.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,1860Taxi,Taxi
1472,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,PARK AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4837Taxi,Taxi
1473,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,"FIERI, CORP",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,1480Taxi,Taxi
1474,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,CHICAGO MEDALLION EIGHT LLC.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,4376Taxi,Taxi
1478,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MG & KA INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1609Taxi,Taxi
1479,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,NADIK VENTURES INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,123Taxi,Taxi
1481,ACTIVE,TOYOTA,PRIUS,2015.0,BLUE/WHITE,Hybrid,N,AMER MIRZA INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,400Taxi,Taxi
1491,REVOKED,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,FOJI CAB CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3797Taxi,Taxi
1494,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,BETHLEHEM TAXI INC,CHICAGO,IL,60656.0,Independent1,Owner-Operator,5355Taxi,Taxi
1495,ACTIVE,TOYOTA,CAMRY,2020.0,WHITE,Hybrid,N,KESHTI CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5578Taxi,Taxi
1497,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,CHICAGO TAXI INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6215Taxi,Taxi
1498,VIOLATION,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,YEMI TAXI CORP,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner-Operator,4338Taxi,Taxi
1499,VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,FASS EXPRESS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2514Taxi,Taxi
1500,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,G S M TAXI CORP,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,5870Taxi,Taxi
1501,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,VIRGO TAXI CAB CO.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",409Taxi,Taxi
1502,ACTIVE,TOYOTA,RAV4,2023.0,GRAY,Hybrid,N,REGIS CAB COMPANY,CHICAGO,IL,60659.0,Independent1,Owner-Operator,607Taxi,Taxi
1503,VIOLATION,TOYOTA,PRIUS,2012.0,YELLOW,Hybrid,N,SAFE TAXI COMPANY,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2808Taxi,Taxi
1504,ACTIVE,TOYOTA,RAV4,2019.0,WHITE,Hybrid,N,ARCHER CAB INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5496Taxi,Taxi
1508,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"ECO 1 TAXI, INC",CHICAGO,IL,60612.0,Independent1,Owner-Operator,5692Taxi,Taxi
1510,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ZAKS TRANS INC,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,4887Taxi,Taxi
1515,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP,LLC SERIES VI",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,1284Taxi,Taxi
1516,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,3 ANGELS CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4921Taxi,Taxi
1518,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ELSTON ELEVEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4408Taxi,Taxi
1519,SURRENDER,TOYOTA,RAV4,2016.0,WHITE,Hybrid,N,OTENE PEOPLE CAB LLC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4709Taxi,Taxi
1521,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,"LAMEDATION, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,4805Taxi,Taxi
1522,VIOLATION,FORD,FUSION,2012.0,GREEN,Hybrid,N,NECT 29 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4823Taxi,Taxi
1523,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BARKAT IT ENTERPRISES INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2278Taxi,Taxi
1524,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ALI TAXI CORP.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,2531Taxi,Taxi
1525,ACTIVE,TOYOTA,RAV4,2020.0,RED,Hybrid,N,CHINEDU CAB SERVICES LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1732Taxi,Taxi
1527,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,5TH AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2985Taxi,Taxi
1528,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,ALPHA TAXI CORP,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2532Taxi,Taxi
1533,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,JALILPOUR INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6049Taxi,Taxi
1534,ACTIVE,TOYOTA,RAV4,2021.0,GRAY/WHITE,Hybrid,N,FRE. CO.,CHICAGO,IL,60640.0,Choice Taxi Association Inc,Owner-Operator,6914Taxi,Taxi
1535,SURRENDER,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES XI,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,2870Taxi,Taxi
1536,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,KRONGO CAB CORP.,CHICAGO,IL,60634.0,Independent1,Owner-Operator,5159Taxi,Taxi
1537,VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,ADRIAN INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5114Taxi,Taxi
1539,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,COBRA TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4809Taxi,Taxi
1542,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SECOND CITY TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6038Taxi,Taxi
1543,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,IAMA CORP,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4301Taxi,Taxi
1546,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,K AND B HACKING CHICAGO CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6666Taxi,Taxi
1554,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,MODENA TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4111Taxi,Taxi
1555,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GEM AND R CAB CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,339Taxi,Taxi
1558,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,TAXI MEDALLION GROUPLLC SERIESXXII,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,2661Taxi,Taxi
1559,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,AUSTIN HACKING CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2219Taxi,Taxi
1561,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,STANDARD TAXI CORP. #III,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6104Taxi,Taxi
1562,VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,SIX GEMS LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Owner Manager,572Taxi,Taxi
1566,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,ZGBA TRANS INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,1628Taxi,Taxi
1572,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO XI, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,792Taxi,Taxi
1574,SURRENDER,TOYOTA,SIENNA,2024.0,WHITE/BLACK/STRIPES,Hybrid,Y,EXPRESSY LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,4948Taxi,Taxi
1579,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES 32",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5761Taxi,Taxi
1581,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,PONZI TAXI CO,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6905Taxi,Taxi
1589,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,HARRIET C INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2448Taxi,Taxi
1593,ACTIVE,TOYOTA,CAMRY,2025.0,BLUE/WHITE,Hybrid,N,AZEEM ROSIE INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,3384Taxi,Taxi
1596,VIOLATION,TOYOTA,PRIUS,2012.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4684Taxi,Taxi
1599,VIOLATION,TOYOTA,COROLLA,2017.0,WHITE,Hybrid,N,OLYMPIC EXPRESS CORP.,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,51Taxi,Taxi
1600,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,SINDHI CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4357Taxi,Taxi
1601,ACTIVE,TOYOTA,CAMRY,2023.0,BLACK,Hybrid,N,MARIZA TAXI CORP,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6374Taxi,Taxi
1603,SURRENDER,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,CORNELL INC.,CHICAGO,IL,60630.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5068Taxi,Taxi
1604,VIOLATION,FORD,C-MAX,2013.0,BLUE,Hybrid,N,TRIBECA TWO CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,2167Taxi,Taxi
1610,ACTIVE,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,IRSHAN INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,5111Taxi,Taxi
1614,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1484Taxi,Taxi
1618,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,NIKO CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,6363Taxi,Taxi
1620,ACTIVE,TOYOTA,PRIUS,2017.0,WHITE,Hybrid,N,AL-MEDINA TAXI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2355Taxi,Taxi
1623,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 41 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1022Taxi,Taxi
1624,VIOLATION,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,VIRGO TAXI CAB CO.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",418Taxi,Taxi
1629,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,NEW MILLENNIUM INC. #IV,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5473Taxi,Taxi
1635,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,DEER C W INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1751Taxi,Taxi
1637,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"TYLER CRAZY ABOUT CHICAGO, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,696Taxi,Taxi
1641,ACTIVE,TOYOTA,RAV4,2022.0,WHITE,Hybrid,N,"PM CITY, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,143Taxi,Taxi
1642,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP,LLC SERIES VII",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5656Taxi,Taxi
1644,ACTIVE,TOYOTA,CAMRY,2015.0,BLUE/WHITE,Hybrid,N,ASMARA INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,6493Taxi,Taxi
1646,ACTIVE,TOYOTA,PRIUS,2014.0,BLUE/WHITE,Hybrid,N,SAMADI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,3301Taxi,Taxi
1647,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,RITEWAY CAB CO,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5967Taxi,Taxi
1648,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ELSTON SEVENTEEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,1864Taxi,Taxi
1651,SURRENDER,TOYOTA,VENZA,2021.0,BLUE/WHITE,Hybrid,N,SEGGEN INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4471Taxi,Taxi
1654,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,RAY CAB COMPANY,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3125Taxi,Taxi
1661,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,CELTIC TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2443Taxi,Taxi
1662,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"FELEGA, INC.",CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,6483Taxi,Taxi
1670,ACTIVE,TOYOTA,PRIUS,2019.0,SILVER,Hybrid,N,RAJ TAXI INC,CHICAGO,IL,60660.0,Independent1,Owner-Operator,850Taxi,Taxi
1678,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,MAROM CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1325Taxi,Taxi
1679,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,D & G CAB CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,382Taxi,Taxi
1680,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,RITE TIME CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,512Taxi,Taxi
1684,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"XPRESS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3305Taxi,Taxi
1688,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,LAKEFRONT TAXI INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,988Taxi,Taxi
1701,ACTIVE,TOYOTA,PRIUS,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,AILEMEN & SONS INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,4632Taxi,Taxi
1705,VIOLATION,TOYOTA,PRIUS,2012.0,YELLOW,Hybrid,N,M W N A S CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,4140Taxi,Taxi
1706,ACTIVE,TOYOTA,SIENNA,2022.0,WHITE/BLACK/STRIPES,Hybrid,Y,ALLACRITTY LOGISTICS LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6562Taxi,Taxi
1708,ACTIVE,TOYOTA,CAMRY,2015.0,BLACK,Hybrid,N,KAROON BANNAPRADIST,CHICAGO,IL,60659.0,Independent1,Owner-Operator,3055Taxi,Taxi
1714,SURRENDER,TOYOTA,COROLLA,2017.0,WHITE,Hybrid,N,R. HAROON INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,757Taxi,Taxi
1718,ACTIVE,TOYOTA,CAMRY,2022.0,WHITE,Hybrid,N,WASA BELAY INC,CHICAGO,IL,60646.0,Independent1,Owner-Operator,170Taxi,Taxi
1721,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ENGINEER'S CAB CORP,CHICAGO,IL,60612.0,Independent1,Owner-Operator,5981Taxi,Taxi
1724,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,AIT SALEM TRUCKING INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,408Taxi,Taxi
1725,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/RED/STRIPES,Hybrid,N,CHICAGO CITY TAXICAB SERVICE INC,CHICAGO,IL,60660.0,Independent2,Owner-Operator,6765Taxi,Taxi
1728,SURRENDER,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,GEELMAN CORP.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner-Operator,6519Taxi,Taxi
1729,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,WS CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5375Taxi,Taxi
1741,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SMC CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6546Taxi,Taxi
1744,VIOLATION,FORD,ESCAPE,2010.0,WHITE,Hybrid,N,ESFAHAN TRANS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3763Taxi,Taxi
1746,ACTIVE,HONDA,CRV,2020.0,RED,Hybrid,N,ATKRA INC,CHICAGO,IL,60645.0,Independent1,Owner-Operator,667Taxi,Taxi
1747,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,SAMINA EXPRESS INC.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,4800Taxi,Taxi
1748,ACTIVE,TOYOTA,RAV4,2019.0,WHITE,Hybrid,N,FEMRIDE INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6284Taxi,Taxi
1751,ACTIVE,TOYOTA,CAMRY,2014.0,GRAY/WHITE,Hybrid,N,"LI AND NA, INC",CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,2645Taxi,Taxi
1755,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MAY TAXI INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,387Taxi,Taxi
1762,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,AYS CAB CO,CHICAGO,IL,60647.0,Flash Cab Co,Chicago Taxicab Management Inc.,6298Taxi,Taxi
1763,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,GETWAY CAB CORP,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,2879Taxi,Taxi
1765,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,TAYYAB CAB CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,2004Taxi,Taxi
1767,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,TRIPOLI TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3177Taxi,Taxi
1768,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ALIREZA AJIDEH,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3658Taxi,Taxi
1769,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"CHICAGO POLO XIII, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,590Taxi,Taxi
1771,ACTIVE,TOYOTA,RAV4,2018.0,WHITE/BLUE/STRIPES,Hybrid,N,AKILA TRANS INC,CHICAGO,IL,60625.0,Independent1,Owner-Operator,815Taxi,Taxi
1773,VIOLATION,FORD,C-MAX,2014.0,BLUE,Hybrid,N,WATTS TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,6144Taxi,Taxi
1776,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,FAST TRACK TAXI INC.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,5944Taxi,Taxi
1778,ACTIVE,TOYOTA,CAMRY,2012.0,CREAM/BLUE,Hybrid,N,JOHN-AYISCO CORP,CHICAGO,IL,60641.0,Blue Diamond Taxi Affil Inc,Owner Manager,5307Taxi,Taxi
1779,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"MIRKO TRANS, INC.",CHICAGO,IL,60634.0,Independent1,Owner-Operator,5024Taxi,Taxi
1785,ACTIVE,HONDA,CRV,2024.0,WHITE,Hybrid,N,MAHDI19 INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,1939Taxi,Taxi
1790,SURRENDER,FORD,ESCAPE,2020.0,ORANGE,Hybrid,N,Z & Z CAB INC,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,702Taxi,Taxi
1792,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,TIPTOM INC.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3447Taxi,Taxi
1802,ACTIVE,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,ECHO CAB INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4744Taxi,Taxi
1806,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MCCAB XXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1167Taxi,Taxi
1807,ACTIVE,TOYOTA,RAV4,2024.0,WHITE,Hybrid,N,ERENA TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1261Taxi,Taxi
1809,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,FIRST CLASS TAXICAB INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1818Taxi,Taxi
1810,VIOLATION,FORD,FUSION,2015.0,YELLOW,Hybrid,N,MR TAXI 2 INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,129Taxi,Taxi
1812,SURRENDER,TOYOTA,CAMRY,2022.0,GRAY,Hybrid,N,"BLACK ROSE, INC.",CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1923Taxi,Taxi
1813,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MK FOUR SEASONS SERVICES INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,3057Taxi,Taxi
1814,VIOLATION,FORD,C-MAX,2013.0,BLUE,Hybrid,N,MADISON CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,2803Taxi,Taxi
1815,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,TYTM TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,930Taxi,Taxi
1817,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES 38,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6803Taxi,Taxi
1819,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CORFU TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3187Taxi,Taxi
1821,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KR & AZ ENTERPRISE INC,CHICAGO,IL,60612.0,Independent1,Owner Manager,5049Taxi,Taxi
1826,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,PNINA TWO CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,6114Taxi,Taxi
1828,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,THE LUXER INC,CHICAGO,IL,60660.0,Independent1,Owner-Operator,1901Taxi,Taxi
1832,ACTIVE,TOYOTA,PRIUS,2012.0,SILVER,Hybrid,N,KONSO INC,CHICAGO,IL,60640.0,Independent1,Owner-Operator,1042Taxi,Taxi
1837,ACTIVE,TOYOTA,CAMRY,2017.0,SILVER,Hybrid,N,GZIE CO.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6439Taxi,Taxi
1838,VIOLATION,FORD,FUSION,2012.0,GREEN,Hybrid,N,NEW PISCES INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4245Taxi,Taxi
1841,REVOKED,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,BEHAJ INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,361Taxi,Taxi
